year,week,t1_team,t2_team,t1_score,t2_score
2022,26,1-Drafted@3am FC,2-We Don’t Talk About Bruno,100.25,68.1
2022,26,1-Leo Gerard U3s Team,2-Campbell's FC,173.66,119.23
2022,26,1-Midtable Merchant,2-Diego Luna Fan Page,68.67,102.04
2022,26,1-Mystery Box U0s,2-100 Virgils,69.73,0.0
2022,26,1-Vecna's Møst Hated XI,1- KFFC,104.21,81.75
2022,26,1-john lim,2-FC Bofa,89.42,78.58
2022,26,2-Diamond Dogs,2-Lets Ride,189.0,110.91
2022,26,2-FC Becky-Lowe-Na,1-Roy Kent's U8 Girls,53.21,90.5
2022,26,2-Greek Prison XI,1-TAAp in Merchants,111.75,72.0
2022,26,2-Kyle Walker’s Party Planners,1-Jesus live at Red Rocks,56.48,83.08
2022,26,1-Commissioner Gordon & the Tark Knight,1-Autodraft Relegated FC,77.57,154.18
2022,26,1-Drafted@3am FC,2-We Don’t Talk About Bruno,100.25,68.1
2022,26,1-Leo Gerard U3s Team,2-Campbell's FC,173.66,119.23
2022,26,1-Midtable Merchant,2-Diego Luna Fan Page,68.67,102.04
2022,26,1-Mystery Box U0s,2-100 Virgils,69.73,0.0
2022,26,1-Vecna's Møst Hated XI,1- KFFC,104.21,81.75
2022,26,1-john lim,2-FC Bofa,89.42,78.58
2022,26,2-Diamond Dogs,2-Lets Ride,189.0,110.91
2022,26,2-FC Becky-Lowe-Na,1-Roy Kent's U8 Girls,53.21,90.5
2022,26,2-Greek Prison XI,1-TAAp in Merchants,111.75,72.0
2022,26,1-Commissioner Gordon & the Tark Knight,1-Autodraft Relegated FC,77.57,154.18
2022,26,2-Kyle Walker’s Party Planners,1-Jesus live at Red Rocks,56.48,83.08
2022,26,1-Commissioner Gordon & the Tark Knight,1-Autodraft Relegated FC,77.57,154.18
2022,26,1-Drafted@3am FC,2-We Don’t Talk About Bruno,100.25,68.1
2022,26,1-Leo Gerard U3s Team,2-Campbell's FC,173.66,119.23
2022,26,1-Midtable Merchant,2-Diego Luna Fan Page,68.67,102.04
2022,26,1-Mystery Box U0s,2-100 Virgils,69.73,0.0
2022,26,1-Vecna's Møst Hated XI,1- KFFC,104.21,81.75
2022,26,1-john lim,2-FC Bofa,89.42,78.58
2022,26,2-Diamond Dogs,2-Lets Ride,189.0,110.91
2022,26,2-FC Becky-Lowe-Na,1-Roy Kent's U8 Girls,53.21,90.5
2022,26,2-Greek Prison XI,1-TAAp in Merchants,111.75,72.0
2022,26,2-Soccer F.C,2-Lads FC,62.67,85.27
2022,26,2-Kyle Walker’s Party Planners,1-Jesus live at Red Rocks,56.48,83.08
2022,26,1-Commissioner Gordon & the Tark Knight,1-Autodraft Relegated FC,77.57,154.18
2022,26,1-Drafted@3am FC,2-We Don’t Talk About Bruno,100.25,68.1
2022,26,1-Leo Gerard U3s Team,2-Campbell's FC,173.66,119.23
2022,26,1-Midtable Merchant,2-Diego Luna Fan Page,68.67,102.04
2022,26,1-Mystery Box U0s,2-100 Virgils,69.73,0.0
2022,26,1-Vecna's Møst Hated XI,1- KFFC,104.21,81.75
2022,26,1-john lim,2-FC Bofa,89.42,78.58
2022,26,2-Diamond Dogs,2-Lets Ride,189.0,110.91
2022,26,2-FC Becky-Lowe-Na,1-Roy Kent's U8 Girls,53.21,90.5
2022,26,2-Greek Prison XI,1-TAAp in Merchants,111.75,72.0
2022,26,2-Kyle Walker’s Party Planners,1-Jesus live at Red Rocks,56.48,83.08
2022,26,1-Commissioner Gordon & the Tark Knight,1-Autodraft Relegated FC,77.57,154.18
2022,26,1-Drafted@3am FC,2-We Don’t Talk About Bruno,100.25,68.1
2022,26,1-Leo Gerard U3s Team,2-Campbell's FC,173.66,119.23
2022,26,1-Midtable Merchant,2-Diego Luna Fan Page,68.67,102.04
2022,26,1-Mystery Box U0s,2-100 Virgils,69.73,0.0
2022,26,1-Vecna's Møst Hated XI,1- KFFC,104.21,81.75
2022,26,1-john lim,2-FC Bofa,89.42,78.58
2022,26,2-Diamond Dogs,2-Lets Ride,189.0,110.91
2022,26,2-FC Becky-Lowe-Na,1-Roy Kent's U8 Girls,53.21,90.5
2022,26,2-Greek Prison XI,1-TAAp in Merchants,111.75,72.0
2022,26,2-Kyle Walker’s Party Planners,1-Jesus live at Red Rocks,56.48,83.08
2022,26,1-Commissioner Gordon & the Tark Knight,1-Autodraft Relegated FC,77.57,154.18
2022,26,1-Drafted@3am FC,2-We Don’t Talk About Bruno,100.25,68.1
2022,26,1-Leo Gerard U3s Team,2-Campbell's FC,173.66,119.23
2022,26,1-Midtable Merchant,2-Diego Luna Fan Page,68.67,102.04
2022,26,1-Mystery Box U0s,2-100 Virgils,69.73,0.0
2022,26,1-Vecna's Møst Hated XI,1- KFFC,104.21,81.75
2022,26,1-john lim,2-FC Bofa,89.42,78.58
2022,26,2-Diamond Dogs,2-Lets Ride,189.0,110.91
2022,26,2-FC Becky-Lowe-Na,1-Roy Kent's U8 Girls,53.21,90.5
2022,26,2-Greek Prison XI,1-TAAp in Merchants,111.75,72.0
2022,26,2-Kyle Walker’s Party Planners,1-Jesus live at Red Rocks,56.48,83.08
2022,26,1-Commissioner Gordon & the Tark Knight,1-Autodraft Relegated FC,77.57,154.18
2022,26,1-Drafted@3am FC,2-We Don’t Talk About Bruno,100.25,68.1
2022,26,1-Leo Gerard U3s Team,2-Campbell's FC,173.66,119.23
2022,26,1-Midtable Merchant,2-Diego Luna Fan Page,68.67,102.04
2022,26,1-Mystery Box U0s,2-100 Virgils,69.73,0.0
2022,26,1-Vecna's Møst Hated XI,1- KFFC,104.21,81.75
2022,26,1-john lim,2-FC Bofa,89.42,78.58
2022,26,2-Diamond Dogs,2-Lets Ride,189.0,110.91
2022,26,2-FC Becky-Lowe-Na,1-Roy Kent's U8 Girls,53.21,90.5
2022,26,2-Greek Prison XI,1-TAAp in Merchants,111.75,72.0
2022,26,2-Kyle Walker’s Party Planners,1-Jesus live at Red Rocks,56.48,83.08
2022,26,1-Commissioner Gordon & the Tark Knight,1-Autodraft Relegated FC,77.57,154.18
2022,26,1-Drafted@3am FC,2-We Don’t Talk About Bruno,100.25,68.1
2022,26,1-Leo Gerard U3s Team,2-Campbell's FC,173.66,119.23
2022,26,1-Midtable Merchant,2-Diego Luna Fan Page,68.67,102.04
2022,26,1-Mystery Box U0s,2-100 Virgils,69.73,0.0
2022,26,1-Vecna's Møst Hated XI,1- KFFC,104.21,81.75
2022,26,1-john lim,2-FC Bofa,89.42,78.58
2022,26,2-Diamond Dogs,2-Lets Ride,189.0,110.91
2022,26,2-FC Becky-Lowe-Na,1-Roy Kent's U8 Girls,53.21,90.5
2022,26,2-Greek Prison XI,1-TAAp in Merchants,111.75,72.0
2022,27,1-Jesus live at Red Rocks,1-john lim,100.64,143.58
2022,27,1- KFFC,1-Drafted@3am FC,0.0,144.56
2022,27,1-Autodraft Relegated FC,1-Vecna's Møst Hated XI,71.87,148.92
2022,27,1-Midtable Merchant,1-Leo Gerard U3s Team,151.44,171.87
2022,27,1-Mystery Box U0s,1-Commissioner Gordon & the Tark Knight,144.75,184.48
2022,27,1-TAAp in Merchants,1-Roy Kent's U8 Girls,121.94,109.0
2022,27,2-100 Virgils,2-Campbell's FC,216.82,81.0
2022,27,2-Diamond Dogs,2-Lets Ride,107.12,163.12
2022,27,2-FC Bofa,2-FC Becky-Lowe-Na,143.58,139.62
2022,27,2-Greek Prison XI,2-Soccer F.C,168.57,106.1
2022,27,2-Kyle Walker’s Party Planners,2-Lads FC,95.0,51.06
2022,27,2-We Don’t Talk About Bruno,2-Diego Luna Fan Page,76.13,121.35
2022,28,1-Commissioner Gordon & the Tark Knight,1-Jesus live at Red Rocks,138.98,92.75
2022,28,1-Drafted@3am FC,1-Midtable Merchant,81.25,118.25
2022,28,1-Leo Gerard U3s Team,1-Autodraft Relegated FC,90.5,53.0
2022,28,1-Roy Kent's U8 Girls,1- KFFC,43.25,105.25
2022,28,1-TAAp in Merchants,1-Mystery Box U0s,86.48,123.25
2022,28,1-john lim,1-Vecna's Møst Hated XI,99.75,76.25
2022,28,2-Campbell's FC,2-Kyle Walker’s Party Planners,40.25,78.25
2022,28,2-Diamond Dogs,2-100 Virgils,48.0,134.75
2022,28,2-Diego Luna Fan Page,2-FC Bofa,103.75,45.5
2022,28,2-Lads FC,2-FC Becky-Lowe-Na,41.0,88.25
2022,28,2-Lets Ride,2-Greek Prison XI,112.48,120.48
2022,28,2-Soccer F.C,2-We Don’t Talk About Bruno,68.75,98.25
2022,29,1-Jesus live at Red Rocks,1-TAAp in Merchants,252.03,131.72
2022,29,1-Autodraft Relegated FC,1-Drafted@3am FC,134.92,126.0
2022,29,1-Midtable Merchant,1- KFFC,179.25,134.66
2022,29,1-Mystery Box U0s,1-Roy Kent's U8 Girls,185.62,78.5
2022,29,1-Vecna's Møst Hated XI,1-Commissioner Gordon & the Tark Knight,252.75,176.83
2022,29,1-john lim,1-Leo Gerard U3s Team,133.87,225.0
2022,29,2-100 Virgils,2-Lets Ride,205.42,220.5
2022,29,2-FC Becky-Lowe-Na,2-Campbell's FC,195.25,173.71
2022,29,2-FC Bofa,2-Soccer F.C,246.48,129.0
2022,29,2-Kyle Walker’s Party Planners,2-Diamond Dogs,174.73,123.99
2022,29,2-Lads FC,2-Diego Luna Fan Page,96.25,96.41
2022,29,2-We Don’t Talk About Bruno,2-Greek Prison XI,119.0,180.08
2022,29,2-100 Virgils,1-Jesus live at Red Rocks,205.42,252.03
2022,29,1- KFFC,2-Lads FC,134.66,96.25
2022,29,1-Autodraft Relegated FC,2-Lets Ride,134.92,220.5
2022,29,1-Commissioner Gordon & the Tark Knight,2-Diamond Dogs,176.83,123.99
2022,29,1-Drafted@3am FC,2-FC Becky-Lowe-Na,126.0,195.25
2022,29,1-Leo Gerard U3s Team,2-Greek Prison XI,225.0,180.08
2022,29,1-Mystery Box U0s,2-Kyle Walker’s Party Planners,185.62,174.73
2022,29,1-Vecna's Møst Hated XI,2-Soccer F.C,252.75,129.0
2022,29,1-john lim,2-Diego Luna Fan Page,133.87,96.41
2022,29,2-Campbell's FC,1-TAAp in Merchants,173.71,131.72
2022,29,2-FC Bofa,1-Midtable Merchant,246.48,179.25
2022,29,2-We Don’t Talk About Bruno,1-Roy Kent's U8 Girls,119.0,78.5
2022,29,2-100 Virgils,1-Jesus live at Red Rocks,205.42,252.03
2022,29,1- KFFC,2-Lads FC,134.66,96.25
2022,29,1-Autodraft Relegated FC,2-Lets Ride,134.92,220.5
2022,29,1-Commissioner Gordon & the Tark Knight,2-Diamond Dogs,176.83,123.99
2022,29,1-Drafted@3am FC,2-FC Becky-Lowe-Na,126.0,195.25
2022,29,1-Leo Gerard U3s Team,2-Greek Prison XI,225.0,180.08
2022,29,1-Mystery Box U0s,2-Kyle Walker’s Party Planners,185.62,174.73
2022,29,1-Vecna's Møst Hated XI,2-Soccer F.C,252.75,129.0
2022,29,1-john lim,2-Diego Luna Fan Page,133.87,96.41
2022,29,2-Campbell's FC,1-TAAp in Merchants,173.71,131.72
2022,29,2-FC Bofa,1-Midtable Merchant,246.48,179.25
2022,29,2-We Don’t Talk About Bruno,1-Roy Kent's U8 Girls,119.0,78.5
2022,29,2-100 Virgils,1-Jesus live at Red Rocks,205.42,252.03
2022,29,1- KFFC,2-Lads FC,134.66,96.25
2022,29,1-Autodraft Relegated FC,2-Lets Ride,134.92,220.5
2022,29,1-Commissioner Gordon & the Tark Knight,2-Diamond Dogs,176.83,123.99
2022,29,1-Drafted@3am FC,2-FC Becky-Lowe-Na,126.0,195.25
2022,29,1-Leo Gerard U3s Team,2-Greek Prison XI,225.0,180.08
2022,29,1-Mystery Box U0s,2-Kyle Walker’s Party Planners,185.62,174.73
2022,29,1-Vecna's Møst Hated XI,2-Soccer F.C,252.75,129.0
2022,29,1-john lim,2-Diego Luna Fan Page,133.87,96.41
2022,29,2-Campbell's FC,1-TAAp in Merchants,173.71,131.72
2022,29,2-FC Bofa,1-Midtable Merchant,246.48,179.25
2022,29,2-We Don’t Talk About Bruno,1-Roy Kent's U8 Girls,119.0,78.5
2022,29,2-100 Virgils,1-Jesus live at Red Rocks,205.42,252.03
2022,29,1- KFFC,2-Lads FC,134.66,96.25
2022,29,1-Autodraft Relegated FC,2-Lets Ride,134.92,220.5
2022,29,1-Commissioner Gordon & the Tark Knight,2-Diamond Dogs,176.83,123.99
2022,29,1-Drafted@3am FC,2-FC Becky-Lowe-Na,126.0,195.25
2022,29,1-Leo Gerard U3s Team,2-Greek Prison XI,225.0,180.08
2022,29,1-Mystery Box U0s,2-Kyle Walker’s Party Planners,185.62,174.73
2022,29,1-Vecna's Møst Hated XI,2-Soccer F.C,252.75,129.0
2022,29,1-john lim,2-Diego Luna Fan Page,133.87,96.41
2022,29,2-Campbell's FC,1-TAAp in Merchants,173.71,131.72
2022,29,2-FC Bofa,1-Midtable Merchant,246.48,179.25
2022,29,2-We Don’t Talk About Bruno,1-Roy Kent's U8 Girls,119.0,78.5
2022,29,2-100 Virgils,1-Jesus live at Red Rocks,205.42,252.03
2022,29,1- KFFC,2-Lads FC,134.66,96.25
2022,29,1-Autodraft Relegated FC,2-Lets Ride,134.92,220.5
2022,29,1-Commissioner Gordon & the Tark Knight,2-Diamond Dogs,176.83,123.99
2022,29,1-Drafted@3am FC,2-FC Becky-Lowe-Na,126.0,195.25
2022,29,1-Leo Gerard U3s Team,2-Greek Prison XI,225.0,180.08
2022,29,1-Mystery Box U0s,2-Kyle Walker’s Party Planners,185.62,174.73
2022,29,1-Vecna's Møst Hated XI,2-Soccer F.C,252.75,129.0
2022,29,1-john lim,2-Diego Luna Fan Page,133.87,96.41
2022,29,2-Campbell's FC,1-TAAp in Merchants,173.71,131.72
2022,29,2-FC Bofa,1-Midtable Merchant,246.48,179.25
2022,29,2-We Don’t Talk About Bruno,1-Roy Kent's U8 Girls,119.0,78.5
2022,29,2-100 Virgils,1-Jesus live at Red Rocks,205.42,252.03
2022,29,1- KFFC,2-Lads FC,134.66,96.25
2022,29,1-Autodraft Relegated FC,2-Lets Ride,134.92,220.5
2022,29,1-Commissioner Gordon & the Tark Knight,2-Diamond Dogs,176.83,123.99
2022,29,1-Drafted@3am FC,2-FC Becky-Lowe-Na,126.0,195.25
2022,29,1-Leo Gerard U3s Team,2-Greek Prison XI,225.0,180.08
2022,29,1-Mystery Box U0s,2-Kyle Walker’s Party Planners,185.62,174.73
2022,29,1-Vecna's Møst Hated XI,2-Soccer F.C,252.75,129.0
2022,29,1-john lim,2-Diego Luna Fan Page,133.87,96.41
2022,29,2-Campbell's FC,1-TAAp in Merchants,173.71,131.72
2022,29,2-FC Bofa,1-Midtable Merchant,246.48,179.25
2022,29,2-We Don’t Talk About Bruno,1-Roy Kent's U8 Girls,119.0,78.5
2022,30,1-Mystery Box U0s,1-Jesus live at Red Rocks,96.75,115.09
2022,30,1- KFFC,1-Autodraft Relegated FC,77.0,108.75
2022,30,1-Commissioner Gordon & the Tark Knight,1-Leo Gerard U3s Team,140.32,126.25
2022,30,1-Drafted@3am FC,1-john lim,97.25,74.08
2022,30,1-Roy Kent's U8 Girls,1-Midtable Merchant,109.75,96.5
2022,30,1-TAAp in Merchants,1-Vecna's Møst Hated XI,140.75,146.25
2022,30,2-100 Virgils,2-Kyle Walker’s Party Planners,149.58,124.5
2022,30,2-Campbell's FC,2-Diego Luna Fan Page,149.75,75.75
2022,30,2-Diamond Dogs,2-FC Becky-Lowe-Na,79.75,97.25
2022,30,2-Greek Prison XI,2-FC Bofa,112.16,101.75
2022,30,2-Lets Ride,2-We Don’t Talk About Bruno,75.5,122.83
2022,30,2-Soccer F.C,2-Lads FC,64.75,89.5
2022,30,1-Jesus live at Red Rocks,2-FC Bofa,115.09,101.75
2022,30,1- KFFC,2-Greek Prison XI,77.0,112.16
2022,30,1-Jesus live at Red Rocks,2-FC Bofa,115.09,101.75
2022,30,1- KFFC,2-Greek Prison XI,77.0,112.16
2022,30,1-Jesus live at Red Rocks,2-FC Bofa,115.09,101.75
2022,30,1- KFFC,2-Greek Prison XI,77.0,112.16
2022,30,1-Jesus live at Red Rocks,2-FC Bofa,115.09,101.75
2022,30,1- KFFC,2-Greek Prison XI,77.0,112.16
2022,30,1-Jesus live at Red Rocks,2-FC Bofa,115.09,101.75
2022,30,1- KFFC,2-Greek Prison XI,77.0,112.16
2022,31,1-Jesus live at Red Rocks,1-Roy Kent's U8 Girls,149.68,85.5
2022,31,1-Autodraft Relegated FC,1-Midtable Merchant,105.75,104.5
2022,31,1-Commissioner Gordon & the Tark Knight,1-Drafted@3am FC,94.68,57.8
2022,31,1-Leo Gerard U3s Team,1-TAAp in Merchants,84.25,144.75
2022,31,1-Vecna's Møst Hated XI,1-Mystery Box U0s,131.25,124.75
2022,31,1-john lim,1- KFFC,100.25,117.75
2022,31,2-Campbell's FC,2-Soccer F.C,96.0,42.0
2022,31,2-Diego Luna Fan Page,2-Diamond Dogs,116.68,115.5
2022,31,2-FC Becky-Lowe-Na,2-100 Virgils,146.0,111.0
2022,31,2-FC Bofa,2-We Don’t Talk About Bruno,131.5,109.75
2022,31,2-Kyle Walker’s Party Planners,2-Lets Ride,96.93,94.0
2022,31,2-Lads FC,2-Greek Prison XI,61.25,110.75
2022,31,1-Drafted@3am FC,1-Jesus live at Red Rocks,57.8,149.68
2022,31,1-Mystery Box U0s,2-We Don’t Talk About Bruno,124.75,109.75
2022,31,1-Vecna's Møst Hated XI,1-Commissioner Gordon & the Tark Knight,131.25,94.68
2022,31,1-john lim,1-TAAp in Merchants,100.25,144.75
2022,31,2-Diego Luna Fan Page,1-Leo Gerard U3s Team,116.68,84.25
2022,31,2-Kyle Walker’s Party Planners,1-Roy Kent's U8 Girls,96.93,85.5
2022,31,2-Lads FC,1-Autodraft Relegated FC,61.25,105.75
2022,31,2-Lets Ride,2-Greek Prison XI,94.0,110.75
2022,31,1-Drafted@3am FC,1-Jesus live at Red Rocks,57.8,149.68
2022,31,1-Mystery Box U0s,2-We Don’t Talk About Bruno,124.75,109.75
2022,31,1-Vecna's Møst Hated XI,1-Commissioner Gordon & the Tark Knight,131.25,94.68
2022,31,1-john lim,1-TAAp in Merchants,100.25,144.75
2022,31,2-Diego Luna Fan Page,1-Leo Gerard U3s Team,116.68,84.25
2022,31,2-Kyle Walker’s Party Planners,1-Roy Kent's U8 Girls,96.93,85.5
2022,31,2-Lads FC,1-Autodraft Relegated FC,61.25,105.75
2022,31,2-Lets Ride,2-Greek Prison XI,94.0,110.75
2022,31,1-Drafted@3am FC,1-Jesus live at Red Rocks,57.8,149.68
2022,31,1-Mystery Box U0s,2-We Don’t Talk About Bruno,124.75,109.75
2022,31,1-Vecna's Møst Hated XI,1-Commissioner Gordon & the Tark Knight,131.25,94.68
2022,31,1-john lim,1-TAAp in Merchants,100.25,144.75
2022,31,2-Diego Luna Fan Page,1-Leo Gerard U3s Team,116.68,84.25
2022,31,2-Kyle Walker’s Party Planners,1-Roy Kent's U8 Girls,96.93,85.5
2022,31,2-Lads FC,1-Autodraft Relegated FC,61.25,105.75
2022,31,2-Lets Ride,2-Greek Prison XI,94.0,110.75
2022,31,1-Drafted@3am FC,1-Jesus live at Red Rocks,57.8,149.68
2022,31,1-Mystery Box U0s,2-We Don’t Talk About Bruno,124.75,109.75
2022,31,1-Vecna's Møst Hated XI,1-Commissioner Gordon & the Tark Knight,131.25,94.68
2022,31,1-john lim,1-TAAp in Merchants,100.25,144.75
2022,31,2-Diego Luna Fan Page,1-Leo Gerard U3s Team,116.68,84.25
2022,31,2-Kyle Walker’s Party Planners,1-Roy Kent's U8 Girls,96.93,85.5
2022,31,2-Lads FC,1-Autodraft Relegated FC,61.25,105.75
2022,31,2-Lets Ride,2-Greek Prison XI,94.0,110.75
2022,32,1-Jesus live at Red Rocks,1-Vecna's Møst Hated XI,96.75,76.1
2022,32,1- KFFC,1-Commissioner Gordon & the Tark Knight,142.5,113.28
2022,32,1-Midtable Merchant,1-john lim,77.5,95.0
2022,32,1-Mystery Box U0s,1-Leo Gerard U3s Team,131.5,134.0
2022,32,1-Roy Kent's U8 Girls,1-Autodraft Relegated FC,81.5,92.0
2022,32,1-TAAp in Merchants,1-Drafted@3am FC,131.7,128.0
2022,32,2-100 Virgils,2-Diego Luna Fan Page,167.5,75.28
2022,32,2-Diamond Dogs,2-Soccer F.C,97.84,34.0
2022,32,2-Greek Prison XI,2-Campbell's FC,86.14,65.5
2022,32,2-Kyle Walker’s Party Planners,2-FC Becky-Lowe-Na,129.08,85.5
2022,32,2-Lets Ride,2-FC Bofa,80.0,73.25
2022,32,2-We Don’t Talk About Bruno,2-Lads FC,88.25,69.14
2022,33,1-Leo Gerard U3s Team,1-Jesus live at Red Rocks,109.5,70.59
2022,33,1-Commissioner Gordon & the Tark Knight,1-Midtable Merchant,113.98,103.0
2022,33,1-Drafted@3am FC,1-Mystery Box U0s,104.14,96.0
2022,33,1-TAAp in Merchants,1- KFFC,116.5,82.87
2022,33,1-Vecna's Møst Hated XI,1-Roy Kent's U8 Girls,90.0,74.5
2022,33,1-john lim,1-Autodraft Relegated FC,106.78,125.0
2022,33,2-Campbell's FC,2-We Don’t Talk About Bruno,87.0,111.75
2022,33,2-Diamond Dogs,2-Greek Prison XI,92.25,111.0
2022,33,2-Diego Luna Fan Page,2-Kyle Walker’s Party Planners,118.62,109.34
2022,33,2-FC Becky-Lowe-Na,2-Lets Ride,113.5,88.25
2022,33,2-Lads FC,2-FC Bofa,50.75,90.0
2022,33,2-Soccer F.C,2-100 Virgils,49.93,78.0
2022,33,1-Jesus live at Red Rocks,1-Mystery Box U0s,70.59,96.0
2022,33,1-Vecna's Møst Hated XI,1-TAAp in Merchants,90.0,116.5
2022,33,2-FC Becky-Lowe-Na,2-Kyle Walker’s Party Planners,113.5,109.34
2022,33,2-Greek Prison XI,1-Autodraft Relegated FC,111.0,125.0
2022,33,1-Jesus live at Red Rocks,1-Mystery Box U0s,70.59,96.0
2022,33,1-Vecna's Møst Hated XI,1-TAAp in Merchants,90.0,116.5
2022,33,2-FC Becky-Lowe-Na,2-Kyle Walker’s Party Planners,113.5,109.34
2022,33,2-Greek Prison XI,1-Autodraft Relegated FC,111.0,125.0
2022,33,1-Jesus live at Red Rocks,1-Mystery Box U0s,70.59,96.0
2022,33,1-Vecna's Møst Hated XI,1-TAAp in Merchants,90.0,116.5
2022,33,2-FC Becky-Lowe-Na,2-Kyle Walker’s Party Planners,113.5,109.34
2022,33,2-Greek Prison XI,1-Autodraft Relegated FC,111.0,125.0
2022,34,1-Jesus live at Red Rocks,1-Drafted@3am FC,150.57,93.0
2022,34,1-Autodraft Relegated FC,1-Commissioner Gordon & the Tark Knight,154.73,133.39
2022,34,1-Midtable Merchant,1-TAAp in Merchants,126.99,170.58
2022,34,1-Mystery Box U0s,1- KFFC,165.76,135.77
2022,34,1-Roy Kent's U8 Girls,1-john lim,105.25,96.75
2022,34,1-Vecna's Møst Hated XI,1-Leo Gerard U3s Team,185.72,187.87
2022,34,2-100 Virgils,2-Greek Prison XI,102.4,143.5
2022,34,2-FC Becky-Lowe-Na,2-Diego Luna Fan Page,103.25,116.03
2022,34,2-FC Bofa,2-Campbell's FC,198.26,131.5
2022,34,2-Kyle Walker’s Party Planners,2-Soccer F.C,128.99,49.0
2022,34,2-Lets Ride,2-Lads FC,90.75,56.23
2022,34,2-We Don’t Talk About Bruno,2-Diamond Dogs,153.0,128.77
2022,35,1- KFFC,1-Jesus live at Red Rocks,96.0,108.5
2022,35,1-Commissioner Gordon & the Tark Knight,1-john lim,117.5,128.16
2022,35,1-Drafted@3am FC,1-Vecna's Møst Hated XI,97.45,121.13
2022,35,1-Leo Gerard U3s Team,1-Roy Kent's U8 Girls,130.6,110.1
2022,35,1-Mystery Box U0s,1-Midtable Merchant,115.5,76.13
2022,35,1-TAAp in Merchants,1-Autodraft Relegated FC,100.23,54.15
2022,35,2-100 Virgils,2-We Don’t Talk About Bruno,125.13,118.38
2022,35,2-Campbell's FC,2-Lads FC,101.61,28.0
2022,35,2-Diamond Dogs,2-FC Bofa,108.68,59.75
2022,35,2-Diego Luna Fan Page,2-Lets Ride,111.0,147.25
2022,35,2-Greek Prison XI,2-Kyle Walker’s Party Planners,106.94,92.16
2022,35,2-Soccer F.C,2-FC Becky-Lowe-Na,44.79,104.25
2022,35,1-Autodraft Relegated FC,1-TAAp in Merchants,54.15,100.23
2022,35,1-Mystery Box U0s,2-Diego Luna Fan Page,115.5,111.0
2022,35,1-Autodraft Relegated FC,1-TAAp in Merchants,54.15,100.23
2022,35,1-Mystery Box U0s,2-Diego Luna Fan Page,115.5,111.0
2022,36,1-Midtable Merchant,1-Jesus live at Red Rocks,92.75,162.5
2022,36,1- KFFC,1-Vecna's Møst Hated XI,127.0,117.79
2022,36,1-Commissioner Gordon & the Tark Knight,1-Roy Kent's U8 Girls,93.64,87.0
2022,36,1-Drafted@3am FC,1-Leo Gerard U3s Team,99.25,181.97
2022,36,1-Mystery Box U0s,1-Autodraft Relegated FC,138.05,102.73
2022,36,1-TAAp in Merchants,1-john lim,126.64,114.27
2022,36,2-100 Virgils,2-FC Bofa,92.23,133.75
2022,36,2-Campbell's FC,2-Lets Ride,80.12,167.85
2022,36,2-Diamond Dogs,2-Lads FC,75.0,68.09
2022,36,2-Greek Prison XI,2-FC Becky-Lowe-Na,119.67,55.0
2022,36,2-Soccer F.C,2-Diego Luna Fan Page,49.77,103.84
2022,36,2-We Don’t Talk About Bruno,2-Kyle Walker’s Party Planners,106.31,186.5
2022,37,1-Autodraft Relegated FC,1-Jesus live at Red Rocks,66.24,166.79
2022,37,1-Commissioner Gordon & the Tark Knight,1-TAAp in Merchants,119.98,178.69
2022,37,1-Leo Gerard U3s Team,1- KFFC,162.75,106.75
2022,37,1-Roy Kent's U8 Girls,1-Drafted@3am FC,127.0,117.75
2022,37,1-Vecna's Møst Hated XI,1-Midtable Merchant,134.25,112.25
2022,37,1-john lim,1-Mystery Box U0s,99.0,121.0
2022,37,2-Campbell's FC,2-Diamond Dogs,103.17,119.0
2022,37,2-Diego Luna Fan Page,2-Greek Prison XI,134.75,116.29
2022,37,2-FC Becky-Lowe-Na,2-We Don’t Talk About Bruno,87.62,103.25
2022,37,2-FC Bofa,2-Kyle Walker’s Party Planners,193.0,92.0
2022,37,2-Lads FC,2-100 Virgils,97.12,113.43
2022,37,2-Lets Ride,2-Soccer F.C,131.0,45.75
2022,38,1-Jesus live at Red Rocks,1-TAAp in Merchants,141.75,115.7
2022,38,1-Autodraft Relegated FC,1-Drafted@3am FC,49.0,127.9
2022,38,1-Midtable Merchant,1- KFFC,71.75,108.32
2022,38,1-Mystery Box U0s,1-Roy Kent's U8 Girls,102.5,55.5
2022,38,1-Vecna's Møst Hated XI,1-Commissioner Gordon & the Tark Knight,161.32,158.5
2022,38,1-john lim,1-Leo Gerard U3s Team,84.5,122.5
2022,38,2-100 Virgils,2-Lets Ride,77.75,94.25
2022,38,2-FC Becky-Lowe-Na,2-Campbell's FC,97.25,89.25
2022,38,2-FC Bofa,2-Soccer F.C,75.5,19.5
2022,38,2-Kyle Walker’s Party Planners,2-Diamond Dogs,83.25,118.07
2022,38,2-Lads FC,2-Diego Luna Fan Page,135.45,93.5
2022,38,2-We Don’t Talk About Bruno,2-Greek Prison XI,104.4,127.57
2022,38,1-Mystery Box U0s,1-TAAp in Merchants,102.5,115.7
