year,week,t1_team,t2_team,t1_score,t2_score
2023,9,2-Soccer F.C,1-Barkley’s Balls Sponsored by Baileys,70.97,155.54
2023,9,3-Dijk in Diaz,1-bruNO HARD FEELINGS,138.71,151.77
2023,9,3-Shaq Moore Fan SC,1-john lim,82.75,130.75
2023,10,1-john lim,1-Koke Vegas,113.55,68.25
2023,10,1 - The Narrative,1-bruNO HARD FEELINGS,165.75,150.0
2023,10,1-Barkley’s Balls Sponsored by Baileys,1-The Dentist,105.0,147.8
2023,10,1-Burnley and Old Trafford,1-OGBEAN'S,129.95,136.86
2023,10,1-Check Complete FC,1-ComeBack Szn,83.34,96.25
2023,10,1-rice cooker,1-Greek Prison XI,88.85,119.75
2023,10,2-Diamond Dogs,2-FC Becky-Lowe-Na,121.95,106.25
2023,10,2-FC Bofa,2-Diego Luna Fan Page,115.75,138.09
2023,10,2-Matt Turner Overdrive,2-100 Virgils,148.47,86.89
2023,10,2-Roy Kent's U8 Girls,2-Soccer F.C,109.25,88.0
2023,10,2-Wild Boars United,2-Lads FC,90.87,123.53
2023,10,"2-good kev, m.A.A.d eze",2- Martins Men,118.25,86.55
2023,10,"3- if u lose 2 me, that is embarrassing",3-UPSL Part Time Athletes,73.83,110.0
2023,10,3-An Actual Job Haver,3-Shaq Moore Fan SC,108.75,102.84
2023,10,3-Bench Warmers FC,3-Fati Dati,95.45,159.14
2023,10,3-Dijk in Diaz,3-Thrifty FC,108.48,79.8
2023,10,3-Gallagher? I hardly know her,3- Mickey Mount Clubhouse,92.0,130.75
2023,10,3-Rainy Night at Stoke,3-Jamie's Tartts,140.87,134.0
2023,10,2-FC Becky-Lowe-Na,1-Koke Vegas,106.25,68.25
2023,10,1-OGBEAN'S,2- Martins Men,136.86,86.55
2023,10,3-Thrifty FC,2-Matt Turner Overdrive,79.8,148.47
2023,10,2-Roy Kent's U8 Girls,3-Bench Warmers FC,109.25,95.45
2023,10,3-Fati Dati,"3- if u lose 2 me, that is embarrassing",159.14,73.83
2023,10,3-Gallagher? I hardly know her,3-Jamie's Tartts,92.0,134.0
2023,10,1-ComeBack Szn,3-UPSL Part Time Athletes,96.25,110.0
2023,10,3- Mickey Mount Clubhouse,2-Diamond Dogs,130.75,121.95
2023,10,3-An Actual Job Haver,"2-good kev, m.A.A.d eze",108.75,118.25
2023,10,1-The Dentist,1 - The Narrative,147.8,165.75
2023,10,1-rice cooker,3-Rainy Night at Stoke,88.85,140.87
2023,10,2-Lads FC,1-Greek Prison XI,123.53,119.75
2023,10,2-100 Virgils,2-Diego Luna Fan Page,86.89,138.09
2023,10,2-FC Bofa,1-Burnley and Old Trafford,115.75,129.95
2023,10,2-Wild Boars United,1-Check Complete FC,90.87,83.34
2023,10,1-Barkley’s Balls Sponsored by Baileys,3-Shaq Moore Fan SC,105.0,102.84
2023,10,2-Soccer F.C,1-bruNO HARD FEELINGS,88.0,150.0
2023,10,3-Dijk in Diaz,1-john lim,108.48,113.55
2023,11,1-Koke Vegas,1-Check Complete FC,54.75,83.81
2023,11,1-Barkley’s Balls Sponsored by Baileys,1-rice cooker,87.63,165.25
2023,11,1-ComeBack Szn,1-Burnley and Old Trafford,100.75,90.45
2023,11,1-Greek Prison XI,1 - The Narrative,116.0,104.25
2023,11,1-The Dentist,1-john lim,77.75,127.5
2023,11,1-bruNO HARD FEELINGS,1-OGBEAN'S,136.25,72.5
2023,11,2- Martins Men,2-Wild Boars United,69.5,116.5
2023,11,2-100 Virgils,2-FC Bofa,168.25,59.88
2023,11,2-Diego Luna Fan Page,2-Diamond Dogs,63.75,109.25
2023,11,2-FC Becky-Lowe-Na,2-Roy Kent's U8 Girls,82.7,86.0
2023,11,2-Lads FC,2-Soccer F.C,103.0,31.5
2023,11,2-Matt Turner Overdrive,"2-good kev, m.A.A.d eze",89.5,129.2
2023,11,3- Mickey Mount Clubhouse,3-Dijk in Diaz,126.5,103.63
2023,11,3-Bench Warmers FC,3-Gallagher? I hardly know her,121.0,102.0
2023,11,3-Fati Dati,3-Rainy Night at Stoke,121.75,134.75
2023,11,3-Jamie's Tartts,"3- if u lose 2 me, that is embarrassing",64.5,86.5
2023,11,3-Thrifty FC,3-Shaq Moore Fan SC,87.75,75.75
2023,11,3-UPSL Part Time Athletes,3-An Actual Job Haver,55.0,63.75
2023,11,1-Koke Vegas,1-OGBEAN'S,54.75,72.5
2023,11,2-Matt Turner Overdrive,2- Martins Men,89.5,69.5
2023,11,3-Thrifty FC,2-FC Becky-Lowe-Na,87.75,82.7
2023,11,"3- if u lose 2 me, that is embarrassing",3-Bench Warmers FC,86.5,121.0
2023,11,3-Fati Dati,3-Gallagher? I hardly know her,121.75,102.0
2023,11,3-Jamie's Tartts,2-Roy Kent's U8 Girls,64.5,86.0
2023,11,1-ComeBack Szn,3-An Actual Job Haver,100.75,63.75
2023,11,2-Diamond Dogs,"2-good kev, m.A.A.d eze",109.25,129.2
2023,11,3-UPSL Part Time Athletes,3- Mickey Mount Clubhouse,55.0,126.5
2023,11,1 - The Narrative,1-Greek Prison XI,104.25,116.0
2023,11,1-The Dentist,3-Rainy Night at Stoke,77.75,134.75
2023,11,1-rice cooker,2-Lads FC,165.25,103.0
2023,11,1-Check Complete FC,1-Burnley and Old Trafford,83.81,90.45
2023,11,2-Diego Luna Fan Page,2-FC Bofa,63.75,59.88
2023,11,2-Wild Boars United,2-100 Virgils,116.5,168.25
2023,11,1-bruNO HARD FEELINGS,1-john lim,136.25,127.5
2023,11,2-Soccer F.C,3-Shaq Moore Fan SC,31.5,75.75
2023,11,3-Dijk in Diaz,1-Barkley’s Balls Sponsored by Baileys,103.63,87.63
2023,12,1-ComeBack Szn,1-Koke Vegas,105.75,116.25
2023,12,1 - The Narrative,1-Barkley’s Balls Sponsored by Baileys,138.44,89.25
2023,12,1-Burnley and Old Trafford,1-bruNO HARD FEELINGS,113.48,132.5
2023,12,1-Check Complete FC,1-The Dentist,119.43,140.23
2023,12,1-OGBEAN'S,1-Greek Prison XI,136.0,128.0
2023,12,1-john lim,1-rice cooker,120.25,109.62
2023,12,2-Diamond Dogs,2-100 Virgils,152.5,135.5
2023,12,2-FC Becky-Lowe-Na,2-Diego Luna Fan Page,32.0,147.5
2023,12,2-FC Bofa,"2-good kev, m.A.A.d eze",129.25,58.75
2023,12,2-Roy Kent's U8 Girls,2-Lads FC,78.5,101.0
2023,12,2-Soccer F.C,2- Martins Men,23.75,69.5
2023,12,2-Wild Boars United,2-Matt Turner Overdrive,174.12,119.98
2023,12,"3- if u lose 2 me, that is embarrassing",3-Fati Dati,141.0,105.5
2023,12,3-An Actual Job Haver,3-Thrifty FC,91.0,65.0
2023,12,3-Dijk in Diaz,3-Bench Warmers FC,62.75,136.25
2023,12,3-Rainy Night at Stoke,3-Gallagher? I hardly know her,138.62,109.5
2023,12,3-Shaq Moore Fan SC,3- Mickey Mount Clubhouse,91.25,151.79
2023,12,3-UPSL Part Time Athletes,3-Jamie's Tartts,57.75,69.48
2023,12,2- Martins Men,1-Koke Vegas,69.5,116.25
2023,12,1-OGBEAN'S,3-Thrifty FC,136.0,65.0
2023,12,2-FC Becky-Lowe-Na,2-Matt Turner Overdrive,32.0,119.98
2023,12,2-Roy Kent's U8 Girls,3-Fati Dati,78.5,105.5
2023,12,3-Bench Warmers FC,3-Gallagher? I hardly know her,136.25,109.5
2023,12,3-Jamie's Tartts,"3- if u lose 2 me, that is embarrassing",69.48,141.0
2023,12,1-ComeBack Szn,3- Mickey Mount Clubhouse,105.75,151.79
2023,12,2-Diamond Dogs,3-An Actual Job Haver,152.5,91.0
2023,12,3-UPSL Part Time Athletes,"2-good kev, m.A.A.d eze",57.75,58.75
2023,12,1-The Dentist,2-Lads FC,140.23,101.0
2023,12,1-rice cooker,1-Greek Prison XI,109.62,128.0
2023,12,3-Rainy Night at Stoke,1 - The Narrative,138.62,138.44
2023,12,1-Check Complete FC,2-100 Virgils,119.43,135.5
2023,12,2-Diego Luna Fan Page,1-Burnley and Old Trafford,147.5,113.48
2023,12,2-FC Bofa,2-Wild Boars United,129.25,174.12
2023,12,1-Barkley’s Balls Sponsored by Baileys,1-bruNO HARD FEELINGS,89.25,132.5
2023,12,1-john lim,2-Soccer F.C,120.25,23.75
2023,12,3-Shaq Moore Fan SC,3-Dijk in Diaz,91.25,62.75
2023,13,1-Koke Vegas,1-Burnley and Old Trafford,112.0,170.5
2023,13,1-Barkley’s Balls Sponsored by Baileys,1-OGBEAN'S,110.25,116.62
2023,13,1-Greek Prison XI,1-bruNO HARD FEELINGS,139.0,130.5
2023,13,1-The Dentist,1-ComeBack Szn,81.0,108.5
2023,13,1-john lim,1 - The Narrative,131.48,100.5
2023,13,1-rice cooker,1-Check Complete FC,121.25,59.99
2023,13,2- Martins Men,2-Lads FC,101.98,118.98
2023,13,2-100 Virgils,2-FC Becky-Lowe-Na,94.25,78.25
2023,13,2-Diego Luna Fan Page,2-Roy Kent's U8 Girls,132.0,118.75
2023,13,2-FC Bofa,2-Wild Boars United,119.54,115.5
2023,13,2-Matt Turner Overdrive,2-Soccer F.C,70.87,86.25
2023,13,"2-good kev, m.A.A.d eze",2-Diamond Dogs,115.25,134.75
2023,13,3- Mickey Mount Clubhouse,3-Thrifty FC,128.5,99.98
2023,13,3-Bench Warmers FC,3-Shaq Moore Fan SC,114.75,161.0
2023,13,3-Fati Dati,3-UPSL Part Time Athletes,81.79,134.25
2023,13,3-Gallagher? I hardly know her,"3- if u lose 2 me, that is embarrassing",104.87,112.25
2023,13,3-Jamie's Tartts,3-An Actual Job Haver,92.0,113.23
2023,13,3-Rainy Night at Stoke,3-Dijk in Diaz,119.25,92.5
2023,13,2-Matt Turner Overdrive,1-Koke Vegas,70.87,112.0
2023,13,2-FC Becky-Lowe-Na,1-OGBEAN'S,78.25,116.62
2023,13,3-Thrifty FC,2- Martins Men,99.98,101.98
2023,13,2-Roy Kent's U8 Girls,3-Fati Dati,118.75,81.79
2023,13,3-Bench Warmers FC,3-Jamie's Tartts,114.75,92.0
2023,13,3-Gallagher? I hardly know her,"3- if u lose 2 me, that is embarrassing",104.87,112.25
2023,13,1-ComeBack Szn,2-Diamond Dogs,108.5,134.75
2023,13,"2-good kev, m.A.A.d eze",3- Mickey Mount Clubhouse,115.25,128.5
2023,13,3-UPSL Part Time Athletes,3-An Actual Job Haver,134.25,113.23
2023,13,1-Greek Prison XI,3-Rainy Night at Stoke,139.0,119.25
2023,13,1-rice cooker,1-The Dentist,121.25,81.0
2023,13,2-Lads FC,1 - The Narrative,118.98,100.5
2023,13,1-Burnley and Old Trafford,2-Wild Boars United,170.5,115.5
2023,13,1-Check Complete FC,2-Diego Luna Fan Page,59.99,132.0
2023,13,2-FC Bofa,2-100 Virgils,119.54,94.25
2023,13,1-bruNO HARD FEELINGS,3-Shaq Moore Fan SC,130.5,161.0
2023,13,1-john lim,1-Barkley’s Balls Sponsored by Baileys,131.48,110.25
2023,13,3-Dijk in Diaz,2-Soccer F.C,92.5,86.25
2023,14,1-Koke Vegas,1-The Dentist,109.22,108.75
2023,14,1-Burnley and Old Trafford,1-Greek Prison XI,114.75,138.5
2023,14,1-Check Complete FC,1 - The Narrative,120.5,164.75
2023,14,1-ComeBack Szn,1-rice cooker,128.0,129.67
2023,14,1-OGBEAN'S,1-john lim,70.0,136.5
2023,14,1-bruNO HARD FEELINGS,1-Barkley’s Balls Sponsored by Baileys,96.48,134.75
2023,14,2-Diamond Dogs,2-Wild Boars United,135.75,89.98
2023,14,2-Diego Luna Fan Page,2-100 Virgils,87.5,143.17
2023,14,2-FC Becky-Lowe-Na,"2-good kev, m.A.A.d eze",100.0,109.52
2023,14,2-Lads FC,2-Matt Turner Overdrive,122.75,88.0
2023,14,2-Roy Kent's U8 Girls,2- Martins Men,134.25,111.25
2023,14,2-Soccer F.C,2-FC Bofa,112.75,111.25
2023,14,"3- if u lose 2 me, that is embarrassing",3-Dijk in Diaz,132.0,100.25
2023,14,3-An Actual Job Haver,3- Mickey Mount Clubhouse,99.0,110.75
2023,14,3-Jamie's Tartts,3-Fati Dati,88.25,119.92
2023,14,3-Shaq Moore Fan SC,3-Rainy Night at Stoke,132.75,144.73
2023,14,3-Thrifty FC,3-Bench Warmers FC,77.5,131.75
2023,14,3-UPSL Part Time Athletes,3-Gallagher? I hardly know her,74.75,89.0
2023,15,1-rice cooker,1-Koke Vegas,149.75,106.5
2023,15,1 - The Narrative,1-ComeBack Szn,97.75,90.69
2023,15,1-Barkley’s Balls Sponsored by Baileys,1-Greek Prison XI,149.0,107.37
2023,15,1-Check Complete FC,1-OGBEAN'S,148.12,134.25
2023,15,1-The Dentist,1-Burnley and Old Trafford,150.0,145.24
2023,15,1-john lim,1-bruNO HARD FEELINGS,129.25,114.0
2023,15,2-100 Virgils,2-Roy Kent's U8 Girls,99.44,75.0
2023,15,2-Diamond Dogs,2-Soccer F.C,160.57,117.37
2023,15,2-FC Bofa,2-Lads FC,119.25,138.87
2023,15,2-Matt Turner Overdrive,2- Martins Men,159.93,112.0
2023,15,2-Wild Boars United,2-FC Becky-Lowe-Na,101.25,50.0
2023,15,"2-good kev, m.A.A.d eze",2-Diego Luna Fan Page,77.55,145.5
2023,15,"3- if u lose 2 me, that is embarrassing",3-Shaq Moore Fan SC,111.25,108.74
2023,15,3-Bench Warmers FC,3- Mickey Mount Clubhouse,120.37,113.43
2023,15,3-Dijk in Diaz,3-UPSL Part Time Athletes,116.62,89.25
2023,15,3-Fati Dati,3-An Actual Job Haver,109.5,105.75
2023,15,3-Gallagher? I hardly know her,3-Jamie's Tartts,68.5,127.25
2023,15,3-Rainy Night at Stoke,3-Thrifty FC,150.87,102.5
2023,16,1-Koke Vegas,1 - The Narrative,125.0,119.0
2023,16,1-Burnley and Old Trafford,1-Barkley’s Balls Sponsored by Baileys,156.85,119.87
2023,16,1-ComeBack Szn,1-OGBEAN'S,82.24,127.25
2023,16,1-Greek Prison XI,1-john lim,76.5,102.52
2023,16,1-The Dentist,1-rice cooker,77.75,114.42
2023,16,1-bruNO HARD FEELINGS,1-Check Complete FC,82.75,100.0
2023,16,2- Martins Men,2-FC Bofa,73.75,71.25
2023,16,2-100 Virgils,"2-good kev, m.A.A.d eze",133.74,125.34
2023,16,2-Diego Luna Fan Page,2-Wild Boars United,154.25,95.75
2023,16,2-FC Becky-Lowe-Na,2-Soccer F.C,76.75,88.47
2023,16,2-Lads FC,2-Diamond Dogs,97.64,129.62
2023,16,2-Roy Kent's U8 Girls,2-Matt Turner Overdrive,111.0,91.5
