"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","G","KP","AT","SOT","TkW","DIS","YC","SYC","RC","ACNC","Int","CLR","CoS","AER","OG","GAD","CS"
"*0329s*","Glenn Murray","BHA","F","365","FA","BHA 2<br/>@BUR 1 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04toy*","Yoshinori Muto","NEW","F","423","FA","LIV 3<br/>@NEW 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0554s*","Daniel N'Lundulu","SOU","F","580","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055se*","Marvelous Nakamba","AVL","M","280","FA","AVL 1<br/>@WHU 1 F","0","0","0%","0%","1","0","0","0","0","1","0","1","0","0","0","1","1","0","2","0","0","0"
"*04aiz*","Wilfred Ndidi","LEI","M","84","Tim O","MUN 2<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05247*","Tanguy Ndombele","TOT","M","246","FA","TOT 1<br/>@CRY 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03sin*","Kenedy","CHE","M","584","FA","WOL 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055c0*","Ben Osborn","SHU","M","366","OATW","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ull*","Nicolas Otamendi","MCI","D","184","FA","NOR 0<br/>@MCI 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ril*","Sokratis","ARS","D","297","FA","WAT 2<br/>@ARS 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*054p4*","Troy Parrott","TOT","F","590","FA","TOT 1<br/>@CRY 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051wj*","Jota","AVL","M","391","FA","AVL 1<br/>@WHU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sav*","Felipe Anderson","WHU","M","122","Ryan C","AVL 1<br/>@WHU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*046v3*","Roberto Pereyra","WAT","M","249","FA","WAT 2<br/>@ARS 3 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mkn*","Adrien Silva","LEI","M","593","FA","MUN 2<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rxe*","Nathaniel Phillips","LIV","D","595","FA","LIV 3<br/>@NEW 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05am9*","Brandon Pierrick","CRY","M,F","435","FA","TOT 1<br/>@CRY 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*032ab*","Erik Pieters","BUR","D","173","OATW","BHA 2<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lnq*","Paul Pogba","MUN","M","186","Noah B","MUN 2<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yim*","Christian Pulisic","CHE","M","51","NEAL","WOL 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0452r*","Domingos Quina","WAT","M","452","FA","WAT 2<br/>@ARS 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yes*","Kayne Ramsay","SOU","D","597","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ym2*","Taylor Richards","BHA","M,F","600","FA","BHA 2<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lkj*","Jack Robinson","QPR/SHU","D","394","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03uln*","Pedro","CHE","F","269","FA","WOL 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lq9*","Jack Rodwell","SUN/SHU","M","603","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03jd6*","Marcos Rojo","MUN","D","651","FA","MUN 2<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m87*","Oriol Romeu","SOU","M","225","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lp2*","Danny Rose","TOT/NEW","D","318","FA","LIV 3<br/>@NEW 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g49*","Lukas Rupp","NOR","M","375","FA","NOR 0<br/>@MCI 5 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03819*","Mamadou Sakho","CRY","D","442","FA","TOT 1<br/>@CRY 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gbm*","Mbwana Samatta","AVL","F","337","FA","AVL 1<br/>@WHU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04jyc*","Davinson Sanchez","TOT","D","266","FA","TOT 1<br/>@CRY 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04nqw*","Max Sanders","BHA","M","608","FA","BHA 2<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05agd*","Christian Saydee","BOU","M","610","FA","BOU 3<br/>@EVE 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04kjb*","Ezequiel Schelotto","BHA","D","419","FA","BHA 2<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dyl*","Jeffrey Schlupp","CRY","D,M","265","FA","TOT 1<br/>@CRY 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03tj9*","Xherdan Shaqiri","LIV","M,F","393","FA","LIV 3<br/>@NEW 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02t1p*","Billy Sharp","SHU","F","298","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"*02m2u*","Gylfi Sigurdsson","EVE","M","70","Noah B","BOU 3<br/>@EVE 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr3*","Ruben Vinagre","WOL","D","312","FA","WOL 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m9r*","Ellis Simms","EVE","F","612","FA","BOU 3<br/>@EVE 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yti*","Jack Simpson","BOU","D","439","FA","BOU 3<br/>@EVE 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04a77*","Josh Sims","SOU","M","613","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*032a3*","Jerome Sinclair","WAT","F","614","FA","WAT 2<br/>@ARS 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ygz*","Moussa Sissoko","TOT","M","196","Ryan C","TOT 1<br/>@CRY 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04t95*","Oliver Skipp","TOT","M","453","FA","TOT 1<br/>@CRY 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yio*","Callum Slattery","SOU","M","615","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*047l8*","Islam Slimani","LEI","F","616","FA","MUN 2<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0554t*","William Smallbone","SOU","M,F","386","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056pd*","Goncalo Cardoso","WHU","D","618","FA","AVL 1<br/>@WHU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05292*","Jack Stacey","BOU","D","322","FA","BOU 3<br/>@EVE 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02rn4*","Junior Stanislas","BOU","M","285","Willy B","BOU 3<br/>@EVE 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051km*","Marco Stiepermann","NOR","M","362","FA","NOR 0<br/>@MCI 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043bz*","Isaac Success Ajayi","WAT","F","450","FA","WAT 2<br/>@ARS 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m3z*","Andrew Surman","BOU","M","438","FA","BOU 3<br/>@EVE 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wpc*","Sam Surridge","BOU","F","432","FA","BOU 3<br/>@EVE 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04u6l*","Andre Gomes","EVE","M","332","FA","BOU 3<br/>@EVE 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rhd*","Fabinho","LIV","M","160","Willy B","LIV 3<br/>@NEW 1 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m2y*","Neil Taylor","AVL","D","399","FA","AVL 1<br/>@WHU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr8*","Diogo Jota","WOL","M,F","74","Ryan C","WOL 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l0f*","Nathan Tella","SOU","M","444","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l2z*","Bobby Thomas","BUR","D","631","FA","BHA 2<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05li7*","Jordan Thomas","NOR","D","632","FA","NOR 0<br/>@MCI 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m46*","Luke Thomas","LEI","D","348","OATW","MUN 2<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l30*","Max Thompson","BUR","F","633","FA","BHA 2<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05749*","Kieran Tierney","ARS","D","303","FA","WAT 2<br/>@ARS 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0410i*","Fikayo Tomori","CHE","D","289","FA","WOL 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lp7*","Andros Townsend","CRY","M","230","FA","TOT 1<br/>@CRY 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kn*","Tom Trybull","NOR","M","335","FA","NOR 0<br/>@MCI 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0452p*","Yan Valery","SOU","D","343","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g33*","Indiana Vassilev","AVL","F","634","FA","AVL 1<br/>@WHU 1 F","0","0","0%","0%","1","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0"
"*04s60*","Jannik Vestergaard","SOU","D","207","Wee Joe","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0554l*","Jake Vokins","SOU","D","451","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kj*","Mario Vrancic","NOR","M","355","FA","NOR 0<br/>@MCI 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03632*","Matej Vydra","BUR","F","314","FA","BHA 2<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0329y*","Joel Ward","CRY","D","175","Tim O","TOT 1<br/>@CRY 1 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*050js*","Kelland Watts","NEW","M","637","FA","LIV 3<br/>@NEW 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*054p3*","Harvey White","TOT","M","639","FA","TOT 1<br/>@CRY 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lzp*","Jack Wilshere","WHU","M","459","FA","AVL 1<br/>@WHU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03bwz*","Harry Winks","TOT","M","281","FA","TOT 1<br/>@CRY 1 F","0","0","0%","0%","1","0","1","0","0","0","2","1","0","0","0","1","2","0","0","0","0","1"
"*04vya*","Sam Woods","CRY","D","643","FA","TOT 1<br/>@CRY 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04s1e*","Andriy Yarmolenko","WHU","F","218","FA","AVL 1<br/>@WHU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03m1q*","DeAndre Yedlin","NEW","D","387","FA","LIV 3<br/>@NEW 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gd0*","Richairo Zivkovic","SHU","F","430","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03arh*","Kurt Zouma","CHE","D","177","Noah B","WOL 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02llp*","Patrick van Aanholt","CRY","D","127","RyRob","TOT 1<br/>@CRY 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05als*","Dennis Adeniran","EVE","M","461","FA","BOU 3<br/>@EVE 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05mip*","Daniel Adshead","NOR","M","462","FA","NOR 0<br/>@MCI 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052jv*","Thomas Allan","NEW","F","463","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0522g*","Tudor Baluta","BHA","D","471","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g35*","Mason Barrett","WAT","D","473","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05alz*","Jack Bearne","LIV","M","475","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ymr*","Josh Benson","BUR","M","476","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afd*","Di'Shon Bernard","MUN","D","478","FA","MUN 2<br/>@LEI 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ip*","Tolaji Bola","ARS","D","479","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05alw*","Morgan Boyes","LIV","D","482","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052h7*","Robbie Burton","ARS","M","484","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gdm*","Jake Cain","LIV","M","487","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*050jr*","Lewis Cass","NEW","D","491","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059j2*","Leighton Clarkson","LIV","M","494","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05alv*","Thomas Clayton","LIV","D","495","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058vd*","Alex Cochrane","BHA","D","496","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g3u*","Bernardo Rosa","WHU","M","497","FA","AVL 1<br/>@WHU 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6g*","Sam Dalby","WAT","F","502","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052k7*","Alpha Richard Dionkou","MCI","D","508","FA","NOR 0<br/>@MCI 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05aly*","Elijah Dixon-Bonner","LIV","M","509","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zyc*","Anthony Driscoll-Glennon","BUR","D","510","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05h02*","Malachi Fagan-Walcott","TOT","D","513","FA","TOT 1<br/>@CRY 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05lo6*","Will Ferry","SOU","M","516","FA","SHU 1<br/>@SOU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05alu*","Tony Gallacher","LIV","D","520","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcf*","Brooklyn Genesini","BOU","D","522","FA","BOU 3<br/>@EVE 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05aig*","Mace Goodridge","BUR","M","524","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m9s*","John-Kymani Gordon","CRY","M,F","525","FA","TOT 1<br/>@CRY 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iv*","Peter Gwargis","BHA","M","528","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gdn*","Joseph Hardy","LIV","F","529","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m45*","Kaine Hayden","AVL","M","531","FA","AVL 1<br/>@WHU 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kf*","Philip Heise","NOR","D","532","FA","NOR 0<br/>@MCI 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03m4w*","Jake Hesketh","SOU","M","534","FA","SHU 1<br/>@SOU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05am1*","Thomas Hill","LIV","F","535","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g38*","Joseph Hungbo","WAT","M","538","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gbt*","Andi Janjeva","WAT","D","542","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0554o*","Alexandre Jankewitz","SOU","M","543","FA","SHU 1<br/>@SOU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iw*","Teddy Jenks","BHA","M","545","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04h86*","Darnell Johnson","LEI","D","548","FA","MUN 2<br/>@LEI 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0452o*","Alfie Jones","SOU","D","549","FA","SHU 1<br/>@SOU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0412t*","Corey Jordan","BOU","D","550","FA","BOU 3<br/>@EVE 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*057a1*","Gavin Kilkenny","BOU","M","554","FA","BOU 3<br/>@EVE 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gq0*","Nya Kirby","CRY","M","555","FA","TOT 1<br/>@CRY 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yer*","Ali Koiki","BUR","D","556","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afh*","Dylan Levitt","MUN","M","561","FA","MUN 2<br/>@LEI 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052ci*","Adam Lewis","LIV","M","562","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05li8*","Alfie Lewis","WHU","M","563","FA","AVL 1<br/>@WHU 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iy*","Ryan Longman","BHA","M","566","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059j1*","Luis Longstaff","LIV","M","567","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m48*","Jacob Maddox","SOU","M","570","FA","SHU 1<br/>@SOU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vyb*","Giovanni McGregor","CRY","M","572","FA","TOT 1<br/>@CRY 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xoz*","Zech Medley","ARS","D","574","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afi*","D'Mani Mellor","MUN","F","575","FA","MUN 2<br/>@LEI 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052h1*","Liam Millar","LIV","F","577","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m6a*","Joel Mumbongo","BUR","F","578","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05alx*","James Norris","LIV","D","582","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059is*","Warren O'Hora","BHA","D","585","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*046yc*","Aiden O'Neill","BUR","M","586","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afk*","Owen Otasowie","WOL","M","587","FA","WOL 0<br/>@CHE 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0414q*","Adalberto Penaranda","WAT","F","592","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052k2*","Taylor Perry","WOL","M","594","FA","WOL 0<br/>@CHE 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05aff*","Arnau Puigmal Martinez","MUN","M","596","FA","MUN 2<br/>@LEI 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6i*","Lewis Richards","WOL","D","599","FA","WOL 0<br/>@CHE 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058vg*","Lewis Richardson","BUR","M","601","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058vc*","Haydon Roberts","BHA","D","602","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
